Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
70221;SHOP PORTAL SUL;CONDOMINIO PORTAL SUL SHOPPING;22.861.051/0001-40;163,956;145,149;162,187;157,428;141,063;135,592;138,279;150,204;169,700;172,439;158,505;167,574
70435;SONDA - ARUJA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;121,551;106,836;124,573;109,435;102,338;97,742;101,820;100,515;98,267;112,398;106,748;118,644
70438;SONDA CD;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;131,490;117,478;137,595;118,706;118,412;115,653;118,004;117,591;114,320;124,058;131,191;140,719
70440;SONDA - COBAL PENHA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;84,003;77,392;87,350;76,494;69,426;65,983;67,193;67,276;66,109;74,166;73,028;78,879
70462;SONDA - VILA BARROS;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;206,270;186,169;211,869;188,655;181,250;173,135;183,954;174,278;171,240;191,286;186,946;206,864
70463;SONDA - SJC;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;130,719;122,697;140,665;120,587;115,636;109,531;111,988;112,535;106,642;118,745;117,509;129,792
70464;SONDA SANTO ANDRE;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;265,021;244,099;277,728;245,111;224,306;210,973;232,987;214,231;204,203;239,918;227,834;264,890
70465;SONDA - COBAL GUARULHOS;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;112,098;105,250;116,222;104,625;98,777;95,225;104,590;99,315;95,509;107,560;102,948;115,190
70466;SONDA PENHA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;245,624;224,201;250,455;232,998;228,843;215,429;225,999;221,703;218,347;240,427;233,140;251,340
70467;SONDA ITABERABA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;212,330;190,463;197,110;184,110;174,020;164,066;176,383;170,247;164,711;187,456;182,378;201,727
70468;SONDA CIDADE DUTRA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;189,535;170,090;189,786;169,849;164,706;155,546;166,607;160,239;158,214;180,484;176,785;201,881
70469;SONDA COBAL CARAPICUIBA II;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;84,013;75,690;100,456;95,597;87,990;82,442;90,598;88,766;85,923;97,769;91,853;102,019
70470;SONDA - VILA SAO JOSE;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;135,724;125,288;137,689;121,357;114,107;109,517;115,446;109,474;107,090;122,662;116,380;131,971
70521;CEZAN EI;CEZAN EMBALAGENS LTDA;47.331.640/0001-48;95,388;95,641;107,188;90,034;78,331;66,037;78,392;78,583;80,723;83,176;77,216;88,026
70642;VS EMPREENDIMENTOS CL;VS EMPREENDIMENTOS E PARTICIPACOES LTDA;00.651.385/0001-57;4.720,202;4.241,291;4.699,069;4.512,762;4.489,487;4.274,674;4.410,786;4.343,640;4.052,713;4.337,917;4.322,602;4.612,838
3252;3M;3M DO BRASIL LTDA;45.985.371/0001-08;25,011;17,673;19,654;12,197;7,948;7,362;7,210;7,208;7,233;7,565;9,508;0,000
5155;IGUATEMI BRASILIA;CONDOMINIO CIVIL DO SHOPPING CENTER IGUATEMI BRASILIA;09.301.520/0001-09;1.004,846;905,193;1.035,036;1.010,429;972,548;905,629;912,916;954,394;979,523;1.056,525;1.003,615;1.076,657
62590;HYDRONORTH;HYDRONORTH S/A;01.618.551/0006-90;48,243;53,777;68,306;58,456;50,773;53,853;52,547;68,317;53,629;51,268;56,395;58,640
65094;BIG BOX ESP;OTIMA COMERCIO DE ALIMENTOS S/A;13.197.254/0001-93;455,257;403,154;447,474;441,864;427,086;407,347;410,864;417,675;415,655;446,013;439,808;448,098
65281;CONJUNTO NACIONAL;CONDOMINIO DO CONJUNTO NACIONAL BRASILIA;00.719.559/0001-76;396,652;368,764;409,482;381,535;383,411;372,069;378,173;391,023;396,121;417,320;397,739;418,919
65641;CARAJAS;CARAJAS MATERIAL DE CONSTRUCAO LTDA;03.656.804/0001-31;1.075,132;955,564;1.062,427;1.019,632;979,539;871,553;872,291;952,443;936,832;1.147,228;1.185,387;1.351,616
65646;LUZ DA LUA;STAMPA ARTEFATOS DE COURO LTDA;73.795.486/0001-75;203,459;244,280;267,018;154,017;146,135;169,834;131,375;140,158;124,102;140,518;163,044;125,304
66487;KOLPLAST;KOLPLAST C I S.A.;59.231.530/0001-93;237,907;228,153;243,378;259,713;243,009;223,115;232,665;243,593;218,905;231,625;253,545;247,924
66585;DELLA PASQUA;DELLA PASQUA ENGENHARIA E CONSTRUCOES LTDA;00.093.197/0002-31;49,084;63,880;57,120;76,832;75,272;76,875;63,708;74,617;88,846;90,321;103,791;65,170
66586;FRIZZO PAVERAMA;LATICINIOS PINHALENSE LTDA.;02.425.993/0003-30;3,009;2,650;2,991;3,014;3,289;3,329;3,250;3,120;2,885;2,621;2,552;2,901
66912;C CE MAITAN ATACADO E VAREJO;DISTRIBUIDORA DE BEBIDAS MAITAN LTDA;45.963.444/0001-60;247,198;226,831;258,838;229,915;198,993;183,919;200,025;197,154;192,782;222,639;217,445;243,438
67570;C CE SUPERMERCADOS NORI;JOSE CARLOS NORI & CIA LTDA;60.177.862/0001-16;461,945;425,653;477,048;444,370;412,247;396,871;414,623;426,829;488,314;525,351;499,084;543,052
67573;MINERVA BTS;MINERVA S.A.;67.620.377/0001-14;2.463,267;1.962,818;2.516,445;2.426,643;2.414,258;2.287,528;2.393,147;2.345,618;2.501,644;2.475,333;2.272,432;2.474,855
67574;MINERVA PGO;MINERVA S.A.;67.620.377/0001-14;3.314,266;3.290,448;3.757,408;3.413,622;3.628,084;3.432,795;3.653,097;3.800,660;3.675,065;3.701,011;3.149,256;3.591,947
67599;GASTAO;GASTAO SCHWENGBER & CIA LTDA;91.186.445/0001-63;50,717;43,344;53,427;31,872;69,063;55,594;44,682;49,989;41,161;45,142;39,949;32,513
67614;HOSPITAL SANTA CRUZ;ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC;95.438.412/0012-77;273,835;225,149;220,887;166,438;163,473;172,968;167,267;167,151;151,051;165,287;188,292;236,215
67616;TFL DO BRASIL;TFL DO BRASIL INDUSTRIA QUIMICA LTDA;96.734.892/0001-23;89,055;99,897;99,839;74,136;95,469;83,633;83,355;94,320;81,296;83,084;72,483;66,946
67642;SAP EI S;SAP BRASIL LTDA;74.544.297/0001-92;290,416;221,824;256,357;241,105;195,559;208,020;209,053;213,560;190,522;219,895;0,000;0,000
67740;DASS SUL;DASS SUL CALCADOS E ARTIGOS ESPORTIVOS LTDA;81.786.121/0001-02;183,157;178,143;182,997;151,233;165,118;178,648;186,663;197,340;179,749;157,554;157,025;110,312
67742;SOGIPA;SOCIEDADE DE GINASTICA PORTO ALEGRE 1867;92.913.607/0001-80;157,345;127,773;157,472;144,338;147,401;155,364;148,774;133,311;115,012;126,563;139,019;156,728
67757;DIKLATEX;DIKLATEX INDUSTRIAL TEXTIL S/A;72.020.118/0001-92;383,437;414,361;449,970;411,033;449,862;428,026;429,699;451,177;427,824;425,251;419,895;267,987
67826;COOPER JURITI;COOPERATIVA JURITI;84.093.137/0001-28;794,441;928,502;820,258;668,171;754,948;692,225;685,997;648,350;586,642;595,478;570,068;607,857
67844;ATLANTICO SHOP;CONDOMINIO RESIDENCIAL E COMERCIAL EDIFICIO ATLANTICO SHOPPING CENTER;76.709.435/0001-71;225,540;174,589;205,076;154,737;112,336;101,465;110,280;106,579;107,082;127,307;139,850;184,816
67877;C&A MODAS 1 NE;C&A MODAS S.A.;45.242.914/0001-05;1.554,457;1.439,374;1.601,871;1.475,701;1.490,804;1.318,546;1.264,995;1.265,905;1.191,080;1.295,242;1.283,354;1.494,193
67901;C CE UTILIPLAST;I. J. MAZZEI INDUSTRIA PLASTICA LTDA;06.288.733/0001-50;191,003;181,724;188,629;183,401;207,054;206,438;191,157;213,642;192,142;190,398;204,538;136,685
67919;POLYSACK;GINEGAR INDUSTRIA DE PLASTICOS LTDA;03.278.910/0001-29;183,306;178,488;237,891;204,374;184,399;146,700;162,924;145,117;144,247;102,881;114,572;42,184
67941;SEALED AIR CRYOVAC;CRYOVAC BRASIL LTDA;02.178.092/0008-04;2.142,132;1.871,313;2.232,448;2.143,600;1.996,361;1.769,547;2.113,938;2.102,267;2.033,580;2.400,332;2.210,427;2.153,211
67944;BOREAL;ARGENTAUREOS DOURACAO E PRATEACAO LTDA;80.705.700/0001-10;59,764;59,741;70,516;59,301;66,190;64,464;65,697;69,379;70,998;82,225;80,890;79,005
67948;IATE CLUBE;IATE CLUBE DE SANTOS;48.693.832/0001-67;131,957;131,647;145,584;121,931;112,463;99,997;106,555;101,042;100,488;114,552;114,714;119,243
67953;FASTPLAS;FASTPLAS AUTOMOTIVE LTDA.;03.760.713/0001-41;411,329;416,311;437,949;349,014;387,694;398,145;362,516;413,706;371,157;342,602;323,267;322,959
67974;CIA DO COBRE;COMPANHIA BRASILEIRA DO COBRE;87.678.207/0001-06;229,185;282,148;308,474;266,010;307,887;338,722;308,900;311,001;289,519;312,558;249,791;186,579
67995;TERA;TERA METAIS ALUMINIO LTDA.;11.859.487/0001-89;139,098;145,536;153,007;133,452;143,031;145,032;152,682;145,003;131,638;141,803;133,966;127,813
67999;UNIMED VALE DO SINOS;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;88.258.884/0001-20;895,729;790,624;825,299;725,660;710,556;698,390;729,970;722,082;707,065;766,017;782,634;884,714
68007;EUROPA;INDUSTRIA E COMERCIO DE MOVEIS EUROPA LTDA;25.777.392/0001-20;155,332;109,900;147,333;162,461;196,194;189,948;186,091;196,357;177,427;169,446;188,374;191,636
68028;IRMAOS QUAGLIO;IRMAOS QUAGLIO & CIA LTDA;52.769.833/0001-15;58,863;71,254;94,624;87,526;103,427;99,373;96,617;97,495;87,246;87,941;81,331;84,702
68029;LAVSIM;LAVSIM - HIGIENIZACAO TEXTIL S.A.;03.545.820/0001-57;346,704;329,029;359,119;353,607;370,604;354,128;368,352;359,755;350,089;359,064;341,294;343,834
68046;SUPERMERCADO RONDON;SUPERMERCADO RONDON LTDA;51.010.502/0009-91;318,816;303,033;341,757;299,558;248,593;245,174;267,798;260,864;257,544;302,704;299,633;343,649
68047;HAK;HAK FABRICA DE FUSOS E PASSAMANARIA LTDA;30.542.161/0001-78;73,872;71,732;63,988;73,783;96,290;95,738;91,930;106,198;90,390;77,361;60,994;42,483
68054;KUBITSCHEK PLAZA;CONDOMINIO DO KUBITSCHEK PLAZA HOTEL;26.502.377/0001-32;117,003;115,445;134,051;133,634;125,719;121,166;117,209;124,637;135,066;131,847;124,990;128,031
68162;PIFPAFFPGO;RIO BRANCO ALIMENTOS S/A;05.017.780/0018-44;2.343,212;2.224,134;2.354,427;2.144,876;1.746,374;1.684,647;2.239,702;2.019,844;1.858,935;1.873,642;2.098,599;2.550,080
68325;GLOBALPACK EI;GLOBALPACK INDUSTRIA E COMERCIO LTDA;04.558.449/0003-92;2,451;2,131;2,905;2,682;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
68360;ECOPONTE;CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE;22.163.297/0001-49;220,633;197,690;234,536;208,476;197,469;175,316;189,996;184,285;172,413;190,762;177,361;191,820
68465;ESKENAZI;ESKENAZI INDUSTRIA GRAFICA LTDA;61.069.100/0001-69;226,828;192,090;219,724;187,804;182,969;175,965;153,383;209,848;220,998;216,555;222,308;240,391
68506;UNIVERSAL PLASTICOS;UNIVERSAL INDUSTRIA DE PLASTICOS LTDA;02.669.452/0001-96;159,810;193,204;215,834;135,319;189,702;232,029;230,082;249,837;204,768;236,469;239,731;228,292
68528;JOHN BEAN;JOHN BEAN TECHNOLOGIES MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA.;09.688.218/0001-55;187,675;192,365;215,212;188,948;176,332;176,784;179,795;193,395;174,897;183,046;186,455;175,010
68608;SOPRASINOS;SOPRASINOS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;00.563.273/0001-44;165,413;164,979;208,512;192,236;163,306;169,209;160,124;183,228;178,540;200,288;192,202;197,810
68609;BORRUSSIA;FABRICA DE EMBUTIDOS BORRUSSIA LTDA;94.296.456/0001-94;381,351;345,337;377,173;332,110;325,632;313,696;328,024;339,183;326,501;346,436;352,949;418,410
68760;SAO CRISTOVAO;ASSOCIACAO DE BENEFICENCIA E FILANTROPIA SAO CRISTOVAO;60.975.174/0001-00;403,558;391,747;446,241;373,220;336,375;0,000;0,000;0,000;0,000;0,000;0,000;0,000
68785;LEANGE;PP FILME INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.557.461/0001-13;279,483;267,111;316,254;307,004;369,224;355,102;382,836;390,381;396,334;403,877;378,590;222,963
68786;VILA RICA;V L MUNHOZ & CIA LTDA;80.843.550/0001-01;81,737;90,893;113,718;106,413;122,577;122,444;126,226;123,052;111,476;70,574;109,227;64,988
68961;UNIAO FOSFOREIRA;UNIAO FOSFOREIRA LTDA.;03.518.203/0001-62;50,816;93,087;109,220;93,480;114,790;108,873;105,959;117,876;107,730;98,390;93,385;63,078
68967;BIOSEV SANTA ELISA CL;BIOSEV BIOENERGIA S.A.;49.213.747/0118-28;555,394;536,369;717,436;508,440;129,964;0,000;12,119;19,637;41,511;15,788;9,080;656,899
69182;DEICMAR;BANDEIRANTES DEICMAR LOGISTICA INTEGRADA S.A;58.188.756/0001-96;282,881;285,966;284,750;242,906;272,596;205,110;276,549;241,901;209,940;237,253;277,230;214,266
69291;ALLBOX;EMBALAGENS ALLBOX LTDA;07.570.962/0001-25;353,877;368,258;413,393;415,183;405,824;406,932;422,468;423,582;423,721;438,792;426,487;391,566
69294;FARMARIN;FARMARIN INDUSTRIA E COMERCIO LTDA;58.635.830/0001-75;394,029;384,194;460,585;412,527;410,963;370,586;391,653;398,397;362,108;394,145;381,989;415,484
69323;BRASLUMBER;BRASLUMBER INDUSTRIA DE MOLDURAS LTDA;05.265.768/0002-91;3.223,315;3.140,484;3.356,411;3.196,071;3.521,272;3.224,811;3.564,655;3.561,741;3.377,367;2.167,039;2.429,974;2.741,862
69324;BRASPINE;BRASPINE MADEIRAS LTDA;01.203.549/0002-27;3.578,232;3.386,513;3.910,320;3.741,750;4.023,646;3.925,931;4.042,018;4.046,956;3.785,912;3.915,290;3.437,522;2.881,973
69343;CALESITA;CALESITA INDUSTRIA DE BRINQUEDOS LTDA;00.202.187/0001-06;177,281;222,374;260,671;223,505;260,987;203,798;26,258;0,000;0,000;0,000;0,000;0,000
69386;RIO MAGUARI;ESTALEIRO RIO MAGUARI S/A;03.024.422/0001-95;104,378;92,759;104,498;108,196;131,724;116,773;130,198;136,894;120,353;118,805;108,306;90,437
69482;HOLCIM CL NE;CSN CIMENTOS BRASIL S.A.;60.869.336/0001-17;14.384,611;11.438,197;12.822,962;14.586,231;13.883,198;11.951,476;13.212,544;14.838,543;15.326,749;14.983,759;11.629,626;15.550,394
69484;VIDROS BELEM;VIDROS COMERCIO E INDUSTRIA BELEM LIMITADA;33.052.515/0003-56;31,027;33,162;34,317;33,452;34,923;42,187;42,395;43,724;48,322;43,829;43,672;41,665
69574;MOSAIC INCENTIVADA SE;MOSAIC FERTILIZANTES DO BRASIL LTDA.;61.156.501/0001-56;494,455;413,752;402,699;331,177;347,699;463,093;500,817;570,452;529,653;459,989;457,490;492,431
69607;ALCABRAS;ALCABRAS INDUSTRIA E COMERCIO LTDA;06.110.207/0001-03;441,882;425,397;499,297;482,783;475,335;439,524;469,703;531,155;498,359;381,705;424,893;408,202
69640;IBEMA CL;IBEMA COMPANHIA BRASILEIRA DE PAPEL;80.228.885/0001-10;5.179,100;4.502,677;5.281,839;5.270,435;3.005,919;5.064,153;5.378,997;5.378,259;4.902,685;5.121,018;5.046,724;5.402,986
69705;ASOEC;ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA;28.638.393/0001-82;279,306;289,011;531,771;421,880;410,957;294,824;257,622;356,578;369,839;468,131;437,982;348,754
69706;RETESP;RETESP LTDA;62.125.836/0001-70;136,502;143,329;151,566;128,782;132,380;126,127;121,309;119,281;102,155;109,837;137,232;121,691
69713;ARGEPASI;ARGEPASI ALIMENTOS INDUSTRIA E COMERCIO LTDA;05.096.536/0001-76;186,011;191,804;220,287;171,069;168,970;180,974;184,263;223,552;179,216;169,098;195,516;165,817
69747;UNASP;INSTITUTO ADVENTISTA DE ENSINO;43.586.056/0014-05;235,120;347,865;456,361;348,312;287,274;250,971;221,975;285,671;280,465;356,438;332,956;290,519
69748;SIDOR;SIDOR INDUSTRIA E COMERCIO LTDA;61.064.846/0001-80;139,551;133,713;148,550;132,609;128,752;132,275;124,314;126,146;123,105;126,183;139,310;120,153
69802;F M U DIREITO;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA.;63.063.689/0001-13;12,821;58,095;78,638;61,857;55,754;51,669;52,458;76,626;91,387;95,735;96,101;80,603
69964;MMS PLASTICOS;MMS - SP INDUSTRIA E COMERCIO DE PLASTICOS LTDA;06.149.977/0004-02;92,445;127,016;157,156;116,285;155,152;118,398;118,424;176,636;175,561;151,811;116,179;124,459
70043;FACCHINI CL;FACCHINI S/A;03.509.978/0001-71;4.626,540;4.814,743;5.427,738;4.451,611;5.025,722;4.581,236;4.827,758;5.362,833;5.119,840;5.002,723;4.917,894;4.374,370
70161;GALICIA EI SE;GALICIA DESENVOLVIMENTO IMOBILIARIO LTDA.;08.081.619/0001-80;180,646;204,963;174,473;143,989;141,633;134,962;179,990;161,509;169,636;174,374;165,058;131,255
70267;HOSPITAL SAO CARLOS;HOSPITAL SAO CARLOS S.A.;11.794.674/0001-21;262,794;251,910;262,204;264,495;279,448;257,455;267,234;274,021;273,594;285,999;258,428;263,282
70297;VITRINE IGUATEMY;CONDOMINIO EDIFICIO PALACIO DAS AMERICAS E VITRINE DA IGUATEMY;54.239.389/0001-51;98,290;95,710;116,667;92,441;89,715;80,621;87,018;91,494;82,044;95,420;91,855;104,038
70370;LABELPRESS;LABELPRESS INDUSTRIA E COMERCIO DA AMAZONIA LTDA.;03.497.916/0001-97;106,980;80,318;102,327;84,669;96,114;85,807;92,628;113,390;111,593;111,238;92,192;86,600
70461;SONDA INDAIATUBA;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.;01.937.635/0001-82;185,043;171,428;197,657;175,840;144,874;132,934;150,813;146,021;143,044;166,805;161,125;180,794
70568;ASU CURITIBA;MESSER GASES LTDA.;60.619.202/0001-48;7.830,073;7.370,613;7.838,889;7.542,659;8.169,200;7.841,988;8.079,399;7.981,541;7.083,296;7.441,306;6.926,622;6.667,561
70572;CASP;CASP INDUSTRIA E COMERCIO LTDA;61.106.043/0001-40;84,378;79,521;99,906;68,728;64,289;57,465;66,214;73,456;61,368;75,148;77,551;57,815
70604;SANTA CASA VITORIA;IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA;28.141.190/0001-86;442,666;416,144;510,875;449,502;390,950;327,897;327,239;345,073;318,814;401,246;358,653;395,464
70834;JBS FRIBOI AUT I5;JBS S/A;02.916.265/0001-60;310,270;288,620;266,079;312,753;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
70844;TOYOTA SOR;TOYOTA DO BRASIL LTDA;59.104.760/0001-91;3.395,281;3.015,007;3.211,262;2.997,894;3.334,131;3.011,164;2.996,399;3.150,112;3.061,232;3.237,622;2.934,262;3.039,909
70959;LAR CE SE/CO;LAR COOPERATIVA AGROINDUSTRIAL;77.752.293/0001-98;869,881;2.395,125;2.480,550;1.252,966;905,908;725,653;4.332,955;5.425,503;2.147,575;1.204,273;710,367;726,046
70982;ENERGISA VP;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;07.282.377/0001-20;77.056,840;73.955,871;81.674,382;71.142,273;65.942,620;60.847,398;66.920,805;66.002,059;62.028,104;67.102,907;65.927,447;73.570,725
70983;ENERGISA BR;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;07.282.377/0001-20;63.911,112;58.941,824;66.188,434;60.890,269;61.682,076;60.531,568;63.383,511;63.897,157;61.728,865;63.112,238;60.985,967;63.378,192
70984;ENERGISA NA;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;07.282.377/0001-20;56.902,491;54.160,670;62.756,552;54.107,874;47.918,107;46.018,331;53.802,128;53.402,107;48.686,294;53.200,509;55.465,008;54.474,032
70985;ENERGISA LO;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;07.282.377/0001-20;19.488,997;18.266,986;19.768,432;17.659,812;19.555,304;18.807,872;18.967,458;19.309,424;18.383,064;18.381,535;17.501,189;18.310,099
71012;CEREAL COM;CEREAL COMERCIO EXPORTACAO E REPRESENTACAO AGROPECUARIA SA;00.012.377/0001-60;1.896,270;1.016,798;2.924,374;3.012,092;3.045,605;2.840,980;2.957,918;2.874,824;2.767,802;2.976,892;2.867,213;2.990,436
71043;M DIAS BRANCO - GME CL;M DIAS BRANCO S.A. INDUSTRIA E COMERCIO DE ALIMENTOS;07.206.816/0028-35;1.892,256;1.665,013;2.043,856;1.973,576;1.943,962;1.929,200;0,000;0,000;0,000;0,000;0,000;0,000
71058;HONDA ITIRAPINA;HONDA AUTOMOVEIS DO BRASIL LTDA;01.192.333/0001-22;2.185,088;2.314,655;2.578,087;1.862,541;2.208,562;1.895,799;2.371,357;2.492,691;1.867,506;1.731,057;1.983,841;1.543,608
12114;C&A MODAS 1 S;C&A MODAS S.A.;45.242.914/0001-05;544,231;545,308;563,800;466,017;414,000;383,547;419,391;379,886;351,942;408,610;425,145;573,030
21524;NOVA PALMA;NOVA PALMA ENERGIA LTDA;89.889.604/0001-44;9.607,647;7.461,193;7.603,821;6.620,053;6.546,953;6.108,814;5.972,456;5.851,549;5.576,675;5.882,993;6.260,021;8.568,802
21586;FORCEL;FORCA E LUZ CORONEL VIVIDA LTDA;79.850.574/0001-09;2.828,471;2.447,032;2.699,239;2.268,387;2.345,304;2.409,038;2.199,256;2.762,404;2.714,909;2.800,756;2.677,726;2.944,723
60820;ANGLO NIQUEL MINAS;ANGLO AMERICAN NIQUEL BRASIL LTDA;42.184.226/0019-69;21.067,639;27.749,357;25.872,895;27.039,724;27.971,476;28.049,032;23.195,406;29.465,495;29.066,080;30.038,044;29.613,222;30.690,189
61225;ESTACIO UNISAOLUIS;UNISAOLUIS EDUCACIONAL  LTDA;03.186.792/0001-29;41,489;56,583;77,424;76,616;91,283;70,026;44,093;72,277;83,344;84,367;88,317;38,514
64503;PETISCOMARA;PETISCO E MARA S A;19.315.811/0001-00;122,161;155,441;204,810;114,839;165,367;160,507;122,782;151,457;131,929;120,551;160,668;143,513
64936;C CE ALAMEDA QUALITY CENTER;LANCHES ALAMEDA QUALITY CENTER LTDA;23.229.844/0001-04;131,392;127,182;146,289;124,087;93,197;87,926;108,441;94,024;93,864;123,099;119,798;146,123
65889;CURTUME TOINZINHO;CURTUME TOINZINHO LTDA;20.709.374/0001-98;264,155;288,021;334,082;286,895;324,446;348,494;372,767;349,707;356,909;336,671;305,951;307,674
66348;CHESP DIST;COMPANHIA HIDROELETRICA SAO PATRICIO - CHESP;01.377.555/0001-10;10.855,511;10.094,746;11.848,827;12.107,212;11.276,358;11.231,669;11.504,794;12.803,090;12.936,723;12.926,113;10.989,859;10.617,212
66362;LUBRIZOL;LUBRIZOL DO BRASIL ADITIVOS LTDA;42.593.962/0001-41;609,513;537,645;627,839;559,004;590,100;584,364;570,853;673,998;609,978;646,349;611,102;498,801
67081;TORRATORRA;MAGAZINE TORRA TORRA LTDA;22.685.030/0001-11;1.495,031;1.432,427;1.640,168;1.269,574;974,985;852,209;898,404;834,813;791,961;1.122,955;1.076,319;1.688,184
67343;ACCOR PO;HHR BT RIO DE JANEIRO INVESTIMENTOS HOTELEIROS LTDA;15.051.092/0001-06;143,686;138,320;132,772;124,971;127,712;122,100;138,201;128,810;125,667;134,268;129,793;134,290
67593;MANHATTAN PLAZA;PLAZA BRASILIA HOTEIS E TURISMO LTDA.;37.069.853/0001-90;161,598;158,459;189,807;188,186;186,394;176,442;168,569;192,744;205,530;209,197;187,126;178,518
67677;QUINTA DO VALE;QUINTA DO VALE ALIMENTOS LTDA - EM RECUPERACAO JUDICIAL;00.218.077/0001-32;233,700;219,501;241,913;199,793;203,993;183,511;202,032;210,050;169,521;187,447;190,927;217,598
67823;ISDRALIT RS;ISDRALIT INDUSTRIA E COMERCIO LTDA - GRUPO ISDRA;89.938.500/0007-78;6,478;5,879;6,366;6,001;6,367;6,375;7,152;6,925;6,070;6,183;5,871;6,205
67902;EPLAST NORDESTE S/A;EPLAST NORDESTE S/A;15.395.884/0001-06;294,406;283,626;300,039;227,014;248,241;278,980;257,389;256,629;114,066;143,179;193,234;236,322
67935;COOP AGUDO;COOPERATIVA AGRICOLA MISTA AGUDO LTDA;00.212.727/0001-32;151,594;109,414;131,986;147,164;191,296;114,846;122,322;108,449;117,286;123,002;107,045;112,414
67949;INDUSTRIAL BATISTELLA;INDUSTRIAL BATISTELLA ARTEFATOS DE BORRACHA LTDA;88.318.928/0001-60;100,317;120,068;148,244;134,922;172,882;147,790;165,900;163,953;152,929;151,254;132,371;123,958
67960;LINDAL;LINDAL DO BRASIL LTDA;02.679.339/0001-91;526,392;549,932;559,948;464,342;550,713;522,851;530,040;532,823;563,828;597,190;524,973;218,820
67972;MONEGO;MINERACAO MONEGO LTDA;88.142.708/0001-28;521,463;509,402;625,073;460,660;555,804;526,292;485,435;520,596;559,748;504,167;390,622;370,951
68019;HAS;HOSPITAL ALBERT SABIN LTDA;17.268.871/0001-93;249,798;215,227;266,549;215,580;192,867;173,394;188,461;184,225;181,000;216,692;195,647;208,735
