Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21
8418;PLASTIMARAU;INDUSTRIA DE PLASTICOS MARAU LTDA;91.305.730/0001-56;671,517;667,453;702,638;718,016;751,974;534,460;607,891;558,355;558,267;615,782;589,539;287,142
8419;GOODYEAR EI;GOODYEAR DO BRASIL PRODUTOS DE BORRACHA LTDA;60.500.246/0001-54;456,371;414,431;455,039;430,411;444,778;424,640;332,135;440,632;422,758;441,361;430,989;448,555
8466;TREBOLL;TREBOLL MOVEIS LTDA;01.776.625/0001-02;299,638;308,763;328,613;349,532;352,714;340,196;381,349;333,525;320,287;338,415;354,143;220,538
8478;MINFLORENSE;MINERACAO FLORENSE LTDA;94.580.479/0001-26;149,098;141,014;137,500;143,738;160,604;152,502;164,543;174,459;146,080;153,073;232,180;191,712
8481;INERGY;PLASTIC OMNIUM AUTO INERGY DO BRASIL LTDA.;02.814.286/0002-55;642,785;496,366;584,587;556,857;605,953;431,612;585,924;553,446;567,310;624,641;604,302;536,773
8482;SHOP CURITIBA;CONDOMINIO COMPLEXO SHOPPING CURITIBA;01.426.138/0001-10;772,153;697,065;348,512;576,556;573,715;466,281;597,444;670,288;705,607;717,587;772,002;862,621
8483;ACO PECAS;ACOPECAS INDUSTRIA DE PECAS DE ACO LTDA;75.883.975/0001-04;278,525;280,401;315,191;292,600;282,784;270,979;247,527;256,266;228,340;214,998;253,477;229,733
8498;IMOP;IMOP IND DE MOVEIS PASCHOALINO LTDA;25.721.960/0001-71;142,852;119,368;133,235;114,650;140,786;149,523;161,149;154,576;145,254;101,227;140,509;120,424
8517;ROMETAL;ROMETAL COMPONENTES PARA MOVEIS LTDA;06.925.691/0001-10;621,853;648,587;759,598;708,204;726,497;685,891;729,398;657,256;561,347;593,569;619,856;420,555
8518;ENERVALE CL;CENTRAL BIOENERGETICA ENERVALE S/A;10.511.512/0001-76;17,332;12,503;18,175;18,225;5,792;17,543;0,626;1,655;0,656;10,949;18,991;19,419
8519;RAYMUNDO FONTE;INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA;11.507.415/0001-72;2.061,346;1.905,420;2.160,834;1.917,602;2.092,987;2.115,222;2.422,428;2.183,210;2.096,069;2.156,746;2.020,750;2.222,462
8537;COOP COPERATIV;COOP - COOPERATIVA DE CONSUMO;57.508.426/0001-78;4.782,850;4.260,788;4.799,098;4.015,387;3.597,576;482,810;452,646;487,387;524,912;512,535;537,514;604,714
8541;VALE TIJUCO CL;VALE DO TIJUCO ACUCAR E ALCOOL S.A.;08.493.354/0001-27;11,830;0,000;4,022;0,763;3,166;1,820;1,348;1,547;4,432;1,785;10,369;25,318
8557;ASU SALVADOR;MESSER GASES LTDA.;60.619.202/0001-48;4.474,166;4.032,118;4.760,033;4.644,743;4.851,942;4.660,921;4.817,348;4.785,321;4.495,222;4.234,979;4.613,192;4.422,759
8598;HEINEKEN ITU GO CO;HNK BR INDUSTRIA DE BEBIDAS LTDA.;50.221.019/0001-36;1.854,189;1.846,441;2.041,016;1.457,469;1.935,931;1.512,406;1.319,051;1.410,141;1.410,494;1.539,087;1.685,362;1.728,181
8643;ZANCHETTA;ZANCHETTA ALIMENTOS LTDA;69.258.911/0004-62;4.032,491;3.615,317;4.278,887;3.691,413;3.877,985;3.715,477;3.593,983;4.054,202;3.920,768;4.241,918;4.249,556;4.345,500
8657;MIRACEMA;MIRACEMA NUODEX INDUSTRIA QUIMICA LTDA;46.040.242/0001-00;274,167;320,855;375,199;313,349;310,748;286,347;312,681;312,618;327,312;310,037;313,532;241,514
8681;KAPPESBERG EI;GRUPO K1 S.A.;00.912.882/0001-61;75,700;66,874;66,182;46,459;50,384;65,183;57,752;59,503;59,800;61,791;64,214;57,246
8682;ECTX;EUCATEX INDUSTRIA E COMERCIO LTDA;14.675.270/0001-07;20.699,533;18.987,516;21.140,063;20.244,868;21.638,311;22.290,300;30.411,540;30.754,130;29.456,274;30.634,204;30.349,194;31.617,318
8684;GRAFFO;GRAFFO PARANAENSE DE EMBALAGENS S.A.;04.676.488/0001-22;301,742;329,567;375,934;348,923;366,366;336,343;384,878;407,195;378,914;374,068;378,155;353,187
8718;BIMETAL;BIMETAL INDUSTRIA METALURGICA LTDA;01.261.017/0001-65;233,691;232,934;239,745;190,218;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8720;NUTRIZ;NUTRIZ - INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;05.472.650/0001-53;397,768;359,701;387,807;358,268;361,086;246,895;417,929;526,159;437,469;507,988;512,967;375,335
8722;SAGE;SAGE BRASIL INTERIORES AUTOMOTIVOS INDUSTRIA E COMERCIO LTDA.;11.006.489/0002-06;386,876;392,959;428,602;394,723;531,402;644,470;686,721;741,291;709,651;790,409;0,000;0,000
8740;REFR GUARARAPE;REFRESCOS GUARARAPES LTDA;08.715.757/0001-73;75,532;70,932;68,325;67,841;69,295;65,115;67,433;65,531;70,688;75,631;74,798;78,180
8743;AGV;AGV LOGISTICA S.A;02.905.424/0001-20;923,825;853,170;985,524;863,602;767,281;701,731;709,907;799,394;881,942;907,693;921,844;987,402
8746;ELRING;ELRING KLINGER DO BRASIL LTDA;01.576.749/0001-44;137,544;109,897;88,647;105,627;118,317;88,663;76,064;69,370;112,357;94,797;121,454;84,865
8748;AAM;AAM DO BRASIL LTDA.;03.368.638/0001-78;1.307,255;989,791;1.259,769;1.061,142;1.249,935;1.137,441;1.339,774;1.356,014;1.330,691;1.277,667;1.226,396;713,946
8823;CIA CACIQUE;COMPANHIA CACIQUE DE CAFE SOLUVEL;78.588.415/0001-15;4.975,563;4.692,356;5.243,496;4.870,785;5.063,551;4.859,361;4.898,143;4.957,845;4.992,915;4.880,022;4.808,433;5.120,975
8827;WALMART BR S;WMB SUPERMERCADOS DO BRASIL LTDA.;00.063.960/0001-09;1.553,454;1.452,678;1.716,008;1.005,108;998,972;1.048,617;1.044,200;1.228,770;1.386,131;1.449,429;1.660,416;1.959,969
8839;METALSIDER CL;METALSIDER LTDA;17.635.277/0001-93;11,436;2,010;73,552;35,754;865,375;1.315,668;5,252;667,205;5,050;18,856;125,482;9,280
8840;C CE PLASTICOS BARIRI;INDUSTRIA DE PLASTICOS BARIRI LTDA;71.527.618/0001-52;51,340;51,909;50,780;47,814;60,740;58,287;59,269;61,482;65,584;59,470;66,892;52,889
8861;SANPELEGRINO;SHOPPING CAXIAS EMPREENDIMENTOS IMOBILIARIOS LTDA.;09.050.227/0001-16;293,987;255,523;202,152;229,586;198,693;175,153;176,046;199,028;200,893;221,783;253,638;286,717
8863;SYRAL HALOTEK;TEREOS AMIDO E ADOCANTES BRASIL S.A.;65.882.680/0001-60;3.629,168;3.429,605;3.463,926;3.858,215;4.061,356;3.899,711;3.761,363;3.731,088;3.823,748;3.762,628;3.811,688;3.497,849
8864;PLAXMETAL;PLAXMETAL S/A - INDUSTRIA DE CADEIRAS CORPORATIVAS;91.404.251/0001-97;350,479;364,625;344,615;224,359;330,437;319,761;375,502;384,187;375,843;376,340;374,211;451,288
8883;DELGA DIAD S;DELGA INDUSTRIA E COMERCIO S/A;61.532.198/0001-49;312,674;264,042;187,797;101,016;141,966;134,688;131,857;200,542;183,847;252,560;261,010;202,070
8943;SPF;SPF DO BRASIL INDUSTRIA E COMERCIO LTDA;00.981.411/0001-05;497,072;482,267;556,701;514,725;520,421;497,296;517,656;547,978;549,823;567,225;555,406;591,966
8963;FNA;FABRICA NACIONAL DE AMORTECEDORES LTDA;88.617.329/0001-47;73,049;100,021;103,377;87,151;100,336;93,601;100,087;91,383;84,459;83,524;84,530;78,204
8983;WESTROCK 3B CL;WESTROCK, CELULOSE, PAPEL E EMBALAGENS LTDA;45.989.050/0001-81;18.054,343;18.856,668;22.923,129;22.627,092;21.559,250;20.021,239;13.748,325;10.214,484;7.843,301;10.081,522;9.500,648;10.362,792
9003;DOORMANN;DOORMANN S/A EMBALAGENS PLASTICAS;91.490.516/0001-17;166,507;138,980;167,062;145,313;167,120;174,277;184,480;168,315;156,225;162,607;172,630;193,848
9005;PARKSHOPPING;CONSORCIO SHOPPING SAO CAETANO;14.351.504/0001-60;1.366,854;1.310,428;903,642;874,333;1.234,930;1.185,797;1.173,924;1.219,514;1.268,025;1.288,056;1.332,794;1.475,613
9006;SEBOJI PARANA;SEBO JI-PARANA INDUSTRIA E COMERCIO DE PRODUTOS ANIMAIS LTDA;11.181.903/0001-32;244,927;188,611;231,664;207,415;255,346;272,526;284,919;274,138;178,793;217,525;154,445;221,110
9008;PENNACCHI S;PENNACCHI & CIA LTDA;95.410.163/0001-59;113,803;111,099;134,190;108,585;61,612;61,833;67,915;80,462;122,759;119,440;88,476;55,189
9024;TERMOTECNICA S;TERMOTECNICA LTDA;83.636.019/0001-56;805,910;845,636;893,599;821,162;803,479;755,632;818,452;903,325;842,344;784,037;796,275;670,744
9025;C CE MRS;MRS LOGISTICA S/A;01.417.222/0001-77;1.121,256;1.015,142;1.157,887;1.056,997;1.084,179;1.028,529;1.070,365;1.097,125;1.060,503;1.040,238;987,201;1.024,187
9046;SDB ALIMENTOS;SDB COMERCIO DE ALIMENTOS LTDA;09.477.652/0001-96;4.614,122;4.328,450;4.639,095;4.712,470;4.645,744;4.270,496;4.228,019;4.790,147;5.305,968;5.646,562;5.522,080;5.886,575
9048;PREMIUM BRASIL;PREMIUM TABACOS DO BRASIL S/A;05.325.515/0001-85;69,973;227,909;580,795;835,144;937,876;908,894;527,008;136,839;219,658;64,908;61,919;66,377
9049;NILPEL;NILPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA;59.261.388/0001-27;432,241;429,206;491,136;470,367;490,394;420,717;445,062;447,832;461,867;488,446;461,947;468,750
9063;COG IQUINEPE;TINTAS IQUINE LTDA.;09.722.463/0001-31;603,352;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9064;SUPER ARAUJ SE;A. C. D. A. IMPORTACAO E EXPORTACAO LTDA;84.308.980/0001-84;718,990;646,295;674,142;670,015;713,133;657,063;0,000;0,000;0,000;0,000;0,000;0,000
9105;SHOP VILA LOBO;SUB-CONDOMINIO DO SHOPPING VILLA-LOBOS;09.226.749/0001-26;1.155,023;1.057,130;750,829;720,157;988,771;967,379;974,112;1.023,565;1.130,573;1.151,295;1.156,673;1.271,630
9128;VINHEDOS;VINHEDOS INDUSTRIA E COMERCIO DE PAPEIS EIRELI;01.039.778/0001-77;362,628;320,071;161,716;301,043;185,079;163,491;330,207;118,695;351,676;355,779;338,527;248,384
9130;VIPRADO CL;VIPRADO INDUSTRIA E COMERCIO DE VIDROS LTDA;94.352.903/0001-85;1.941,319;2.024,342;2.332,781;2.089,502;2.240,356;2.113,700;2.129,560;1.338,950;1.697,454;1.306,607;1.147,056;1.055,663
9164;CPI;CRUZEIRO PAPEIS INDUSTRIAIS LTDA;48.410.211/0002-00;180,336;157,152;153,247;152,488;166,361;154,741;177,032;177,476;182,302;191,697;195,451;161,301
9165;SHOPPVILAVELHA;CONSORCIO BOULEVARD SHOPPING VILA VELHA;15.091.769/0001-30;1.107,510;1.002,949;842,117;608,890;756,848;797,280;832,361;861,267;900,243;0,000;1.029,480;1.126,460
9184;COCAM;COCAM CIA DE CAFE SOLUVEL E DERIVADOS;60.421.161/0001-80;145,008;133,029;152,423;143,403;146,180;128,058;100,926;99,416;31,502;142,059;139,032;95,136
9185;SAMOT;INDUSTRIA MECANICA SAMOT LTDA;56.912.124/0001-06;424,089;436,246;512,882;437,145;467,454;474,220;481,934;481,395;442,270;423,117;361,006;305,876
9203;HOGANAS CL;HOGANAS BRASIL LTDA;52.555.711/0001-26;2.368,281;2.553,912;2.836,660;2.923,917;2.909,291;2.711,708;2.914,118;2.927,410;2.804,815;3.056,398;2.667,022;870,551
9232;GERMANI;GERMANI ALIMENTOS LTDA;90.058.082/0001-18;220,640;287,794;410,431;304,956;385,440;395,634;373,221;294,456;307,417;335,763;175,625;189,047
9250;FUNDIFAR;FUNDIFAR METALURGIA LTDA - EM RECUPERACAO JUDICIAL;07.498.804/0001-01;329,448;371,126;473,381;437,356;474,190;421,774;521,580;448,080;452,519;481,998;466,907;457,400
9310;CAMPARI;CAMPARI DO BRASIL LTDA;50.706.019/0001-26;6,288;2,081;18,346;1,071;0,791;0,744;0,755;0,788;1,181;0,943;1,309;1,599
9352;MERCUR;MERCUR S A;93.896.397/0001-22;221,249;188,533;194,738;160,816;164,091;151,398;163,176;198,027;191,620;199,841;206,653;225,026
9370;SANTA CASA;SANTA CASA DE MISERICORDIA DA BAHIA;15.153.745/0001-68;1.085,072;1.049,169;1.177,583;1.053,468;1.021,865;938,624;928,994;938,481;1.003,631;1.097,085;1.066,595;1.133,064
9457;HILEIA BEL;HILEIA INDUSTRIAS DE PRODUTOS ALIMENTICIOS S A;05.388.392/0002-02;201,361;196,968;257,266;238,570;245,673;253,455;260,447;259,143;256,176;251,735;203,741;175,713
9470;AUTO ADESIVOS;AUTO ADESIVOS PARANA S.A;03.514.129/0001-06;732,583;700,342;808,763;765,908;685,144;609,281;653,404;654,265;763,729;759,117;817,015;692,186
9491;ZAFFARI;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA;93.015.006/0001-13;8.348,670;7.481,902;7.986,703;7.374,993;6.999,383;6.649,028;6.661,981;6.893,515;6.950,684;7.532,279;7.889,946;8.665,781
9494;INBRASIL;PLASTIBRASIL INDUSTRIA E COMERCIO DE PLASTICOS EIRELI;00.199.301/0001-96;163,294;134,856;148,654;130,595;156,829;136,055;133,984;149,266;155,175;141,038;131,744;113,247
9513;AUTOCOM;AUTOCOM COMPONENTES AUTOMOTIVOS DO BRASIL LTDA;02.582.890/0001-12;1.141,447;869,503;877,997;867,406;927,825;764,282;871,406;768,375;834,070;668,468;674,108;515,949
9612;COOPERSHOES;COOPERSHOES - COOPERATIVA DE TRABALHO E INDUSTRIA DE CALCADOS JOANETENSE LTDA;02.675.611/0001-65;511,949;511,949;550,771;450,060;567,644;563,684;600,267;582,427;590,555;611,548;596,522;400,041
9615;DEMB SALVADOR;JACOBS DOUWE EGBERTS BR COMERCIALIZACAO DE CAFES LTDA.;02.333.707/0036-75;337,767;335,996;397,708;356,362;378,719;333,475;382,569;363,037;365,340;335,735;335,944;192,961
9617;MARCEGAGLIA;MARCEGAGLIA DO BRASIL LTDA;02.173.216/0001-84;2.739,387;2.590,780;2.877,692;2.649,448;2.480,639;2.455,914;2.596,715;2.555,672;2.423,772;2.320,549;2.418,722;1.900,876
9652;CAMIL MATRIZ EI;CAMIL ALIMENTOS S.A.;64.904.295/0001-03;111,821;124,094;106,104;33,949;30,461;27,562;27,021;27,328;26,589;24,885;24,072;0,000
9654;MAIS SABOR;MAIS SABOR INDUSTRIA E COMERCIO DE REFRIGERANTES EIRELI;07.196.579/0001-59;460,223;434,484;353,277;355,963;350,969;366,477;412,748;349,966;388,102;403,214;368,592;399,394
9655;DALIA 1;COOPERATIVA DALIA ALIMENTOS LTDA;89.305.239/0001-83;585,415;509,291;639,222;578,724;496,409;494,935;543,805;556,894;515,004;540,686;580,953;659,827
9670;SGVIDROS-CBOM;VERALLIA BRASIL S.A.;60.853.942/0007-30;3.151,488;2.856,586;3.088,126;2.938,239;3.062,340;2.943,804;3.011,315;2.918,235;2.955,436;2.959,718;2.847,528;2.965,762
9691;VIQUA;VIQUA INDUSTRIA DE PLASTICOS LTDA;00.477.761/0001-39;578,819;537,528;517,819;450,868;390,840;299,047;305,375;356,057;350,516;388,407;369,920;296,907
9710;TENDA 2;TENDA ATACADO SA;01.157.555/0001-04;534,067;471,185;544,768;470,471;462,684;450,395;0,000;0,000;0,000;0,000;0,000;0,000
9732;BRASTEX;BRASTEX S/A;09.258.807/0001-01;8.879,475;8.321,542;9.399,082;8.785,093;9.225,596;8.769,570;9.153,229;9.003,417;8.873,676;9.196,126;8.902,884;8.931,303
9750;PLASTICOVILLE;PLASTICOVILLE IND E COM DE PRODUTOS PLASTICOS LTDA;86.775.343/0001-43;478,545;451,177;508,395;447,200;449,310;450,538;439,251;412,454;435,648;342,630;369,586;338,553
9791;VIBRA SE;VIBRA  AGROINDUSTRIAL  S/A;93.586.303/0001-19;436,252;372,119;439,891;419,091;353,258;373,248;376,425;383,770;358,459;352,626;346,192;330,729
9810;NORSA REFR;NORSA REFRIGERANTES S.A;07.196.033/0001-06;594,999;472,739;501,952;534,940;584,345;546,270;592,913;583,591;611,731;620,330;705,801;697,538
9811;COMATI;COMATI LOCADORA DE EQUIPAMENTOS LTDA;00.724.959/0001-70;141,061;129,835;132,818;127,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9812;ZOETIS;ZOETIS INDUSTRIA DE PRODUTOS VETERINARIOS LTDA;43.588.045/0001-31;787,225;771,503;893,835;813,766;808,088;767,829;403,032;749,562;829,566;833,266;802,093;678,299
9814;GRAFICA PRINT;GRAFICA PRINT INDUSTRIA E EDITORA EIRELI;73.783.649/0001-08;84,166;83,313;86,969;70,226;75,559;73,730;74,523;91,767;93,280;77,009;70,716;78,575
9850;CANOINHAS;CIA CANOINHAS DE PAPEL;76.827.344/0001-30;5.244,930;4.004,764;4.714,984;5.320,472;5.570,893;4.907,301;5.465,512;5.413,890;4.779,128;5.736,804;5.005,484;5.007,924
9870;COOP OESTE;COOPERATIVA REGIONAL DE COMERCIALIZACAO DO EXTREMO OESTE - COOPEROESTE;01.435.328/0001-01;834,518;791,986;886,400;790,931;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9910;KLABIN 2S;KLABIN S.A.;89.637.490/0001-45;53.005,538;50.840,365;48.386,354;49.471,576;52.257,248;46.109,665;49.723,580;50.088,340;47.411,251;48.524,942;49.523,459;54.374,305
9938;PANDITAPEG EI;PANDURATA ALIMENTOS LTDA;70.940.994/0001-01;704,772;610,646;779,490;652,413;684,221;789,923;1.043,095;1.041,106;1.102,992;1.092,048;1.043,114;814,019
9952;CONGRAF;INDUSTRIA E COMERCIO GRAFICA CONSELHEIRO LTDA;43.336.056/0001-24;189,077;197,304;193,275;167,735;200,043;195,074;206,313;201,243;203,321;202,733;153,359;142,328
9990;CASQUENSE;MOINHO CASQUENSE LTDA;00.333.653/0001-92;338,727;479,852;434,919;509,470;529,527;558,752;560,227;629,525;672,705;669,156;519,807;420,810
9991;PEPSICO PETROL;PEPSICO AMACOCO BEBIDAS DO BRASIL LTDA;09.644.104/0003-75;306,143;258,011;310,313;287,887;324,727;319,612;354,797;313,894;311,824;328,430;310,668;307,963
9992;BOM VIZINHO;BOM VIZINHO DISTRIBUIDORA DE ALIMENTOS LTDA.;04.163.766/0001-48;1.690,018;1.512,127;1.539,915;1.549,999;1.569,027;1.591,167;1.651,397;1.699,099;1.698,885;1.767,603;1.739,386;1.897,583
10035;TECFIL;SOFAPE FABRICANTE DE FILTROS S.A.;04.155.026/0001-60;490,031;476,671;536,228;451,107;461,454;438,272;423,493;344,555;433,921;433,600;416,908;397,226
10070;RODOPLAST;RODOPLAST INDUSTRIA E COMERCIO DE COMPONENTES PLASTICOS LTDA;05.920.019/0001-70;961,758;968,943;1.022,123;959,134;945,981;919,474;988,520;915,994;907,852;946,145;924,259;455,739
10090;BRASMOLDE;BRASMOLDE INDUSTRIA E COMERCIO DE PLASTICOS LTDA;49.467.749/0001-32;116,907;111,039;123,139;103,026;100,952;100,134;95,809;100,547;99,282;107,038;95,758;87,747
10130;HOSP ALB EINST;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;60.765.823/0001-30;1.154,395;1.048,848;1.157,364;1.009,484;1.014,114;959,431;957,034;1.011,772;1.033,182;1.027,369;1.031,357;1.083,589
10131;NORTH SHOPPING;ASSOCIACAO DOS LOJISTAS DO NORTH SHOPPING;41.456.690/0001-75;629,422;552,339;182,347;267,548;505,119;632,165;673,183;666,057;647,462;707,530;763,785;769,623
10150;ALPEX;ALPEX ALUMINIO S.A;68.100.064/0001-06;145,465;145,086;188,542;175,464;183,615;169,727;71,357;175,447;172,404;168,157;164,377;131,248
10211;ST JUDE;ST JUDE MEDICAL BRASIL LTDA;00.986.846/0009-08;292,163;295,750;338,795;285,432;278,793;252,261;245,778;259,187;286,233;305,389;291,850;291,770
10230;SSA TRADE;CONDOMINIO SALVADOR TRADE CENTER;05.246.359/0001-67;152,597;152,251;158,467;146,032;156,465;149,380;153,684;162,164;163,691;168,284;166,861;182,492
10233;SG CAIEIRAS;SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;61.064.838/0111-78;592,271;543,687;622,768;577,077;602,645;557,943;584,030;594,234;604,829;569,421;520,458;499,552
10271;INGREDION CABO;INGREDION BRASIL INGREDIENTES INDUSTRIAIS LTDA;01.730.520/0001-12;5.142,569;4.604,309;3.561,229;4.520,094;4.672,542;4.787,873;4.757,625;4.926,658;4.782,439;5.035,830;4.487,730;5.105,712
10275;ITAMBEALIMEN;ITAMBE ALIMENTOS LTDA.;16.849.231/0001-04;5.444,715;4.858,017;5.497,140;5.069,437;4.751,411;4.771,641;4.838,460;4.755,639;4.819,565;4.970,961;4.921,290;5.227,266
10314;PROVIDENCIA;COMPANHIA PROVIDENCIA INDUSTRIA E COMERCIO;76.500.180/0001-32;7.236,716;6.771,314;7.444,723;7.142,257;7.442,904;7.175,109;7.221,942;7.341,281;7.278,033;7.333,714;6.798,471;7.491,074
10315;CRODA MATRIZ;CRODA DO BRASIL LTDA;44.144.293/0001-56;370,211;384,378;431,367;394,962;381,352;374,741;399,167;413,155;419,338;419,746;410,915;238,510
10332;BENEFICIADORA;BENEFICIADORA DE TECIDOS SAO JOSE LTDA;68.185.693/0001-78;638,403;637,847;670,729;560,722;578,065;606,390;593,552;648,588;618,467;652,772;576,843;377,929
10353;RIOMAR;SUBCONDOMINIO RIOMAR RECIFE;16.888.022/0001-70;4.251,482;3.862,848;3.220,860;3.507,080;3.590,285;3.386,012;3.888,290;3.871,265;3.947,914;4.112,463;4.185,517;4.440,614
10355;RUDNICK;MOVEIS RUDNICK S A;86.046.612/0001-30;216,370;229,638;242,132;219,680;236,651;240,749;243,508;245,456;228,194;229,331;230,133;160,019
10356;CINEX;CINEX TECNOLOGIA PARA ARQUITETURA LTDA.;93.993.731/0001-66;108,427;122,752;143,757;109,216;118,342;116,350;124,041;118,908;120,886;135,208;141,372;93,289
10372;NUTRON ITP;CARGILL ALIMENTOS LTDA;01.961.898/0001-27;321,492;293,002;326,396;266,214;282,923;350,729;363,671;380,769;394,523;389,934;399,045;353,558
10432;AGCO GSI;GSI BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS AGROPECUARIOS LTDA;01.770.039/0001-50;501,944;486,036;565,721;516,497;567,335;544,888;540,966;558,224;529,123;514,821;482,142;386,467
10514;NTC;INDUSTRIA MECANICA NTC LTDA;92.225.259/0001-59;140,472;159,714;179,715;154,115;161,952;162,493;153,835;156,700;140,196;143,022;159,075;78,850
10532;ENGEPACK;ENGEPACK EMBALAGENS SAO PAULO S.A.;59.791.962/0001-59;7.323,652;6.297,724;6.503,973;5.417,960;5.093,959;5.269,977;6.020,051;6.135,915;6.536,891;6.581,759;6.591,274;7.331,353
10533;CORTTEX IND;CORTTEX INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;48.606.503/0001-31;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10592;ODERICH;CONSERVAS ODERICH SA;97.191.902/0001-94;427,425;436,939;511,063;455,869;469,118;436,322;458,006;464,209;446,581;489,411;534,009;571,598
10594;COSTADOURADA;CONDOMINIO DO SHOPPING CENTER COSTA DOURADA S/A;11.737.619/0001-08;360,657;337,399;238,210;307,484;288,121;262,022;311,837;289,802;310,041;341,045;359,306;379,540
10613;SHOP P BELAS;SUBCONDOMINIO PRAIA DE BELAS SHOPPING CENTER;94.347.283/0001-96;132,167;103,795;56,555;85,892;66,731;59,970;60,454;69,498;74,838;92,267;107,069;118,494
10615;PLAST ITAQUITI;PLASTICOS ITAQUITI LTDA.;03.662.365/0001-70;224,156;229,617;250,627;224,455;226,645;213,181;205,970;215,133;222,517;205,645;225,899;243,296
10616;TUBOS IPIRANGA;TUBOS IPIRANGA INDUSTRIA E COMERCIO LTDA;01.477.885/0001-87;476,767;435,335;449,911;224,691;270,551;225,960;242,901;264,774;250,670;232,671;215,952;154,617
10633;SEARA MATRIZ;SEARA ALIMENTOS LTDA;02.914.460/0112-76;3.305,422;3.417,105;3.945,566;3.356,794;3.457,171;3.418,640;3.346,179;3.474,171;3.292,423;3.431,726;3.640,506;3.410,338
10634;PERINATAL;CASA DE SAUDE LARANJEIRAS LTDA;33.419.482/0001-78;634,488;533,334;611,334;517,556;505,512;456,778;448,935;478,342;495,422;493,701;487,401;549,062
10672;CROMOFIX;CROMOFIX CROMO DURO LTDA;88.112.313/0002-63;210,149;187,019;167,079;157,366;206,827;179,488;209,677;184,926;206,844;215,645;152,832;171,863
10753;C CL MRS;MRS LOGISTICA S/A;01.417.222/0001-77;1.418,961;1.383,584;1.495,377;1.297,670;1.442,796;1.369,389;1.249,020;1.367,496;1.300,931;1.257,383;1.274,022;1.158,710
10792;CONDOMINIO NOVA SAO PAULO;CONDOMINIO EDIFICIO NOVA SAO PAULO;00.924.493/0001-56;293,437;264,445;295,799;238,496;229,738;207,139;200,479;223,851;246,707;183,258;252,847;295,765
10796;DALILA;DALILA TEXTIL LTDA;82.740.903/0001-73;851,921;887,041;1.074,130;960,499;981,341;963,307;1.022,234;1.020,246;1.031,679;1.033,182;1.037,356;819,218
10797;R DESIGN BAR;CONDOMINIO DO EDIFICIO RIO DESIGN BARRA;04.504.741/0001-60;1.092,812;998,479;966,941;816,621;951,289;892,471;875,115;927,399;931,114;949,658;957,212;1.088,967
10798;ACUM MOURA SP;MOURA BATERIAS AUTOMOTIVAS E INDUSTRIAIS - COMERCIO, EXPORTACAO E IMPORTACAO LTDA;15.459.513/0001-32;534,890;497,204;584,511;562,656;687,107;575,824;524,618;538,667;553,473;570,211;514,776;424,027
10812;ANTONELLI SUPER;ANTONELLI SUPERMERCADO LTDA;07.732.866/0001-36;270,858;222,095;267,207;232,858;225,643;206,498;202,733;218,011;239,626;243,328;249,607;269,524
10813;SG BRASILIT ESTEIO;SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;61.064.838/0004-86;485,435;529,387;605,756;577,152;586,670;551,507;538,092;513,346;553,309;496,609;520,010;485,781
